"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","hb_1","hb_2","hb_3","hb_4","hb_check_5","nat_1","nat_2r","nat_3","nat_4","nat_5","nat_6r","medSkept_1","medSkept_2r","medSkept_3","medSkept_4","medSkept_5r","medSkept_6r","diseaseRare_1","diseaseRare_2","diseaseRare_3r","diseaseRare_4","diseaseRare_5r","diseaseSevere_1r","diseaseSevere_2","diseaseSevere_3","diseaseSevere_4r","diseaseSevere_5","vaccEff_1","vaccEff_2r","vaccEff_3r","vaccEff_4","vaccDanger_1","vaccDanger_2r","vaccDanger_3","vaccDanger_4r","vaccDanger_check_3","vaccTox_1r","vaccTox_2","vaccTox_3","vaccTox_4r","vaccStrain_1","vaccStrain_2r","vaccStrain_3","vaccStrain_4r","vaccStrain_5","vaccIntent_1r","vaccIntent_2","vaccIntent_3r","vaccIntent_4","vaccIntent_5r","parentExpert_1","parentExpert_2","parentExpert_3","parentExpert_4r","parentExpert_5r","infantImmLimCap_1","infantImmLimCap_2r","infantImmLimCap_3","infantImmLimCap_4","infantImmLimCap_5r","infantImmWeak_1","infantImmWeak_2","infantImmWeak_3","infantImmWeak_4r","infantImmWeak_5r","overpar_1","overpar_2","overpar_3","overpar_4r","overpar_5r","sex","age","race","religion","educ","income","parent","expecting","children","youngest_child","comments","workerId","assignmentId","hitId","study_time","payment"
"2017-08-31 09:02:31","2017-08-31 09:08:17","IP Address","1b9d756260f97d63","100","346","True","2017-08-31 09:08:18","R_1NxXMx5kTINIe8X","","","","","28.491302490234","-81.409698486328","anonymous","EN","Somewhat disagree","Somewhat disagree","Neither agree nor disagree","Strongly disagree","Somewhat agree","Strongly disagree","Agree","Disagree","Strongly disagree","Strongly disagree","Agree","Disagree","Agree","Disagree","Strongly disagree","Disagree","Agree","Strongly disagree","Disagree","Agree","Neither agree nor disagree","Disagree","Somewhat disagree","Agree","Agree","Disagree","Strongly agree","Agree","Disagree","Strongly disagree","Agree","Strongly disagree","Somewhat agree","Neither agree nor disagree","Agree","Somewhat disagree","Agree","Strongly disagree","Disagree","Agree","Somewhat disagree","Agree","Disagree","Neither agree nor disagree","Somewhat disagree","Strongly disagree","Agree","Strongly disagree","Agree","Strongly disagree","Disagree","Somewhat disagree","Strongly disagree","Somewhat agree","Agree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat disagree","Neither agree nor disagree","Somewhat disagree","Neither agree nor disagree","Strongly disagree","Neither agree nor disagree","Somewhat agree","Female","22","Hispanic/Latino","Non-religious","High School or Equivalent","$20,000 - $30,0000","No","No","","","No","76b00249e090a993","31LVTDXBL7AMOMJRD9TWON4VG2PRLD","3EHIMLB7F7ZBY1NBXD3WHULXXSWH8Y","12","1.60"
"2017-08-31 09:03:30","2017-08-31 09:08:18","IP Address","59bcec3a1b614985","100","288","True","2017-08-31 09:08:19","R_2TLAtRRDdD2XU5S","","","","","26.625396728516","-81.624801635742","anonymous","EN","Agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Disagree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Disagree","Somewhat agree","Agree","Somewhat disagree","Agree","Agree","Disagree","Somewhat disagree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Somewhat disagree","Neither agree nor disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat disagree","Neither agree nor disagree","Somewhat disagree","Somewhat agree","Agree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat agree","Agree","Somewhat disagree","Agree","Somewhat agree","Somewhat disagree","Neither agree nor disagree","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat disagree","Agree","Agree","Female","37","White","Non-religious","High School or Equivalent","$70,001 - $100,000","Yes","No","1","8 years old","","bb69aee01506cff8","30MVJZJNHMDAPWZ5G7HXHNR96RF9J7","3EHIMLB7F7ZBY1NBXD3WHULXXSWH8Y","12","1.60"
"2017-08-31 09:02:21","2017-08-31 09:08:24","IP Address","caac539341c12b45","100","363","True","2017-08-31 09:08:25","R_2CNf2KqEZZvi5Ij","","","","","40.661697387695","-73.985496520996","anonymous","EN","Disagree","Somewhat disagree","Agree","Somewhat agree","Somewhat agree","Somewhat agree","Agree","Disagree","Strongly disagree","Strongly disagree","Agree","Somewhat disagree","Strongly agree","Disagree","Disagree","Disagree","Strongly agree","Somewhat disagree","Agree","Somewhat agree","Agree","Somewhat disagree","Strongly disagree","Agree","Agree","Strongly disagree","Agree","Agree","Somewhat agree","Disagree","Strongly agree","Strongly disagree","Agree","Disagree","Strongly agree","Somewhat disagree","Agree","Strongly disagree","Disagree","Agree","Disagree","Agree","Disagree","Somewhat agree","Disagree","Disagree","Strongly agree","Somewhat disagree","Strongly agree","Strongly disagree","Somewhat agree","Disagree","Strongly disagree","Agree","Agree","Somewhat agree","Neither agree nor disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Agree","Agree","Somewhat agree","Disagree","Somewhat disagree","Somewhat agree","Agree","Somewhat agree","Somewhat disagree","Agree","Male","33","White","Christian","Undergraduate Degree","$70,001 - $100,000","No","No","","","cool hit","ba0a75fc9d976302","37W3JXSD668BWH7CVISS5UE8HW8YWF","3EHIMLB7F7ZBY1NBXD3WHULXXSWH8Y","12","1.60"
"2017-08-31 09:03:28","2017-08-31 09:08:27","IP Address","cb9cf17ada6b8f7b","100","299","True","2017-08-31 09:08:28","R_8G3Maa4QopmSnXr","","","","","30.591903686523","-90.991302490234","anonymous","EN","Neither agree nor disagree","Neither agree nor disagree","Agree","Agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Strongly disagree","Strongly disagree","Agree","Agree","Agree","Agree","Agree","Agree","Disagree","Agree","Agree","Agree","Agree","Strongly disagree","Strongly agree","Strongly agree","Strongly disagree","Strongly agree","Agree","Agree","Disagree","Agree","Agree","Agree","Agree","Agree","Somewhat disagree","Disagree","Disagree","Disagree","Disagree","Agree","Agree","Agree","Agree","Agree","Strongly disagree","Strongly agree","Strongly disagree","Agree","Strongly disagree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly disagree","Female","36","White","Christian","Graduate or Professional Degree","More than $100,000","Yes","No","3","8 years old","","2ae3394a767ffc73","38F5OAUN5NCAK7GMDAGSREKOY9N7HO","3EHIMLB7F7ZBY1NBXD3WHULXXSWH8Y","12","1.60"
"2017-08-31 09:02:26","2017-08-31 09:08:34","IP Address","86d66137bbed3b1d","100","368","True","2017-08-31 09:08:35","R_cTsA1jQWXLvUqVb","","","","","34.09049987793","-118.13439941406","anonymous","EN","Agree","Agree","Agree","Agree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Disagree","Somewhat disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Somewhat disagree","Somewhat disagree","Agree","Strongly disagree","Strongly disagree","Agree","Strongly disagree","Neither agree nor disagree","Strongly disagree","Strongly agree","Strongly agree","Strongly disagree","Strongly agree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Neither agree nor disagree","Strongly disagree","Strongly agree","Somewhat disagree","Agree","Strongly disagree","Neither agree nor disagree","Agree","Somewhat agree","Agree","Disagree","Somewhat agree","Neither agree nor disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Agree","Neither agree nor disagree","Agree","Agree","Neither agree nor disagree","Neither agree nor disagree","Agree","Agree","Agree","Somewhat disagree","Somewhat agree","Neither agree nor disagree","Somewhat disagree","Strongly agree","Strongly agree","Male","45","Asian","Non-religious","Doctorate","$50,001 - $70,000","No","No","","","No comment.","cd4e2f266ab60488","33F859I566DXMJJCQRS8WG6KHZEBHE","3EHIMLB7F7ZBY1NBXD3WHULXXSWH8Y","12","1.60"
"2017-08-31 09:02:32","2017-08-31 09:08:36","IP Address","2ebb4370d2223ef2","100","364","True","2017-08-31 09:08:37","R_3Pp2xWEMDrAG9zj","","","","","43.136993408203","-82.818099975586","anonymous","EN","Neither agree nor disagree","Disagree","Neither agree nor disagree","Disagree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Neither agree nor disagree","Disagree","Agree","Somewhat agree","Neither agree nor disagree","Disagree","Neither agree nor disagree","Strongly agree","Strongly disagree","Disagree","Agree","Disagree","Somewhat agree","Strongly disagree","Agree","Agree","Strongly disagree","Agree","Strongly agree","Disagree","Strongly disagree","Neither agree nor disagree","Strongly disagree","Agree","Disagree","Strongly agree","Somewhat disagree","Strongly agree","Strongly disagree","Strongly disagree","Agree","Disagree","Strongly agree","Strongly disagree","Agree","Disagree","Strongly disagree","Strongly agree","Disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Neither agree nor disagree","Disagree","Neither agree nor disagree","Agree","Disagree","Neither agree nor disagree","Agree","Agree","Disagree","Disagree","Somewhat disagree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Male","24","White","Other, or prefer not to say","Some Undergraduate Education","$20,000 - $30,0000","No","No","","","","093f55827638544b","3FPRZHYEPY7X1PAJGNU6TYZH1MC3V5","3EHIMLB7F7ZBY1NBXD3WHULXXSWH8Y","12","1.60"
"2017-08-31 09:03:37","2017-08-31 09:08:41","IP Address","41daf43c4b349408","100","303","True","2017-08-31 09:08:42","R_cMVx78O0tZGtgMp","","","","","45.523406982422","-122.6762008667","anonymous","EN","Disagree","Strongly disagree","Strongly disagree","Strongly disagree","Somewhat agree","Somewhat disagree","Agree","Somewhat disagree","Somewhat disagree","Disagree","Somewhat agree","Agree","Somewhat agree","Somewhat agree","Strongly disagree","Disagree","Somewhat agree","Disagree","Somewhat disagree","Agree","Disagree","Agree","Somewhat disagree","Somewhat agree","Somewhat agree","Disagree","Somewhat agree","Neither agree nor disagree","Disagree","Disagree","Agree","Strongly disagree","Agree","Strongly disagree","Strongly agree","Somewhat disagree","Strongly agree","Strongly disagree","Disagree","Agree","Somewhat disagree","Agree","Disagree","Agree","Disagree","Strongly disagree","Strongly agree","Disagree","Strongly agree","Strongly disagree","Disagree","Disagree","Disagree","Agree","Agree","Agree","Disagree","Neither agree nor disagree","Agree","Disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Somewhat disagree","Neither agree nor disagree","Somewhat disagree","Somewhat agree","Agree","Male","35","White","Non-religious","Undergraduate Degree","More than $100,000","No","No","","","No comments","f5365714e334efd9","3WETL7AQWT8G3VV4AWCTP05IOYA530","3EHIMLB7F7ZBY1NBXD3WHULXXSWH8Y","12","1.60"
"2017-08-31 09:04:16","2017-08-31 09:08:41","IP Address","ab5d12cea287329f","100","265","True","2017-08-31 09:08:42","R_1ifbJVaBA4UzLu4","","","","","30.271194458008","-89.770500183105","anonymous","EN","Neither agree nor disagree","Strongly disagree","Neither agree nor disagree","Strongly disagree","Somewhat agree","Strongly agree","Somewhat disagree","Strongly agree","Somewhat agree","Neither agree nor disagree","Somewhat disagree","Strongly agree","Strongly disagree","Strongly agree","Strongly agree","Strongly disagree","Strongly disagree","Neither agree nor disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Neither agree nor disagree","Somewhat disagree","Disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat disagree","Agree","Agree","Neither agree nor disagree","Agree","Strongly disagree","Strongly agree","Strongly disagree","Somewhat disagree","Strongly disagree","Strongly agree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Agree","Strongly disagree","Strongly agree","Strongly disagree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Strongly agree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Female","39","White","Christian","Some Undergraduate Education","$30,001 - $50,000","Yes","No","1","14 years old","","678d99bb3987697e","39DD6S19JPBHK7VQ6405XVGAGM8EZ7","3EHIMLB7F7ZBY1NBXD3WHULXXSWH8Y","12","1.60"
"2017-08-31 09:03:14","2017-08-31 09:08:43","IP Address","6f33176a6e5deae0","100","328","True","2017-08-31 09:08:43","R_3kmObvtBA39ORhV","","","","","33.788604736328","-117.93060302734","anonymous","EN","Disagree","Strongly disagree","Disagree","Strongly disagree","Somewhat agree","Disagree","Agree","Strongly disagree","Strongly disagree","Strongly disagree","Agree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Strongly disagree","Strongly agree","Strongly disagree","Somewhat disagree","Strongly agree","Strongly disagree","Neither agree nor disagree","Disagree","Agree","Agree","Disagree","Agree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Somewhat disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Strongly agree","Strongly agree","Strongly agree","Disagree","Disagree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Strongly agree","Somewhat agree","Male","23","Asian","Non-religious","Undergraduate Degree","$30,001 - $50,000","No","No","","","","eb18734d8d1652c9","3PPTZCWALQK6HALVFVV5RC5OZPVZQ3","3EHIMLB7F7ZBY1NBXD3WHULXXSWH8Y","12","1.60"
"2017-08-31 09:03:26","2017-08-31 09:08:45","IP Address","97c25c5f51e008b5","100","319","True","2017-08-31 09:08:45","R_11jsmvYaLmRHU7I","","","","","33.465194702148","-112.04969787598","anonymous","EN","Neither agree nor disagree","Strongly disagree","Neither agree nor disagree","Strongly disagree","Somewhat agree","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Strongly disagree","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Strongly disagree","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Strongly disagree","Strongly disagree","Neither agree nor disagree","Strongly disagree","Neither agree nor disagree","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Strongly disagree","Strongly disagree","Neither agree nor disagree","Strongly disagree","Neither agree nor disagree","Strongly disagree","Neither agree nor disagree","Somewhat disagree","Neither agree nor disagree","Strongly disagree","Strongly disagree","Neither agree nor disagree","Strongly disagree","Neither agree nor disagree","Strongly disagree","Neither agree nor disagree","Strongly disagree","Strongly disagree","Neither agree nor disagree","Strongly disagree","Neither agree nor disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Neither agree nor disagree","Strongly disagree","Strongly disagree","Neither agree nor disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Strongly disagree","Strongly disagree","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Male","38","White","Non-religious","Some Graduate or Professional Education","More than $100,000","No","No","","","","e5cc204ce4ffd739","3R5F3LQFV2K3WY8F0I3127AOKODZOV","3EHIMLB7F7ZBY1NBXD3WHULXXSWH8Y","12","1.60"
"2017-08-31 09:01:43","2017-08-31 09:08:47","IP Address","10ba0af7f3faec42","100","423","True","2017-08-31 09:08:47","R_1pyxxlPUA6UA2cL","","","","","32.947799682617","-96.313903808594","anonymous","EN","Agree","Agree","Somewhat agree","Agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Disagree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Agree","Neither agree nor disagree","Neither agree nor disagree","Disagree","Strongly agree","Strongly agree","Disagree","Strongly agree","Agree","Neither agree nor disagree","Somewhat disagree","Agree","Disagree","Somewhat agree","Somewhat disagree","Agree","Somewhat disagree","Neither agree nor disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Disagree","Strongly agree","Neither agree nor disagree","Strongly agree","Strongly disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Strongly agree","Strongly agree","Agree","Disagree","Neither agree nor disagree","Agree","Disagree","Agree","Agree","Agree","Somewhat disagree","Disagree","Agree","Agree","Agree","Somewhat disagree","Somewhat disagree","Male","24","White","Non-religious","High School or Equivalent","$30,001 - $50,000","No","No","","","Interesting study.","aab193ef33b07e63","337RC3OW052EHT08MTY6PKTY182LV0","3EHIMLB7F7ZBY1NBXD3WHULXXSWH8Y","12","1.60"
"2017-08-31 09:02:04","2017-08-31 09:08:48","IP Address","64a872cab567ce96","100","403","True","2017-08-31 09:08:49","R_tEcZIwUvfN8NyMh","","","","","36.124206542969","-80.635101318359","anonymous","EN","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly disagree","Agree","Strongly disagree","Strongly agree","Neither agree nor disagree","Strongly disagree","Strongly agree","Strongly disagree","Somewhat disagree","Strongly agree","Somewhat disagree","Agree","Strongly disagree","Strongly agree","Strongly agree","Strongly disagree","Strongly agree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Disagree","Strongly agree","Somewhat disagree","Neither agree nor disagree","Somewhat disagree","Disagree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Somewhat disagree","Neither agree nor disagree","Somewhat disagree","Strongly disagree","Strongly agree","Disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Agree","Agree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Somewhat agree","Strongly agree","Strongly agree","Neither agree nor disagree","Somewhat agree","Male","29","White","Non-religious","Some Undergraduate Education","$70,001 - $100,000","No","No","","","","bdce452658db5d6e","3NLZY2D53PPMCL4R0U4WJXUQKGNLQ6","3EHIMLB7F7ZBY1NBXD3WHULXXSWH8Y","12","1.60"
"2017-08-31 09:02:38","2017-08-31 09:08:48","IP Address","8c8c36a644d9b410","100","370","True","2017-08-31 09:08:49","R_2txhEoLWpKEnaZr","","","","","35.21989440918","-89.499603271484","anonymous","EN","Somewhat agree","Somewhat disagree","Somewhat agree","Disagree","Somewhat agree","Agree","Somewhat agree","Agree","Neither agree nor disagree","Disagree","Somewhat agree","Agree","Somewhat agree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Somewhat disagree","Disagree","Agree","Disagree","Agree","Neither agree nor disagree","Somewhat agree","Agree","Somewhat disagree","Agree","Agree","Disagree","Disagree","Agree","Somewhat disagree","Somewhat agree","Disagree","Agree","Somewhat disagree","Somewhat agree","Disagree","Somewhat disagree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Disagree","Agree","Neither agree nor disagree","Agree","Disagree","Somewhat agree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Somewhat disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Agree","Agree","Somewhat agree","Somewhat agree","Agree","Male","60","White","Christian","Some Undergraduate Education","More than $100,000","Yes","No","2","Over 18 years old","None, thanks...","7e5d5f4651b2aaba","3RYC5T2D73TCF7YP51M354DFLCQRPB","3EHIMLB7F7ZBY1NBXD3WHULXXSWH8Y","12","1.60"
"2017-08-31 09:02:02","2017-08-31 09:08:50","IP Address","6a122c9c27b2c2c5","100","408","True","2017-08-31 09:08:51","R_2OJVGzKwsezKrlb","","","","","38.66569519043","-90.323097229004","anonymous","EN","Agree","Disagree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Disagree","Agree","Disagree","Disagree","Disagree","Somewhat agree","Agree","Agree","Somewhat agree","Disagree","Strongly disagree","Strongly agree","Agree","Agree","Disagree","Disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat agree","Disagree","Disagree","Agree","Somewhat disagree","Somewhat agree","Disagree","Agree","Somewhat disagree","Somewhat agree","Disagree","Disagree","Somewhat agree","Disagree","Agree","Disagree","Agree","Disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Somewhat agree","Somewhat agree","Disagree","Disagree","Somewhat agree","Somewhat agree","Somewhat agree","Disagree","Disagree","Somewhat agree","Disagree","Disagree","Disagree","Agree","Agree","Somewhat agree","Disagree","Disagree","Strongly agree","Strongly agree","Female","28","Hispanic/Latino","Christian","Undergraduate Degree","$50,001 - $70,000","Yes","No","1","8 years old","No","8bcb1d4bed82c746","3ZOTGHDK5IB6VMM15Q9T6EDLX9DOSF","3EHIMLB7F7ZBY1NBXD3WHULXXSWH8Y","12","1.60"
"2017-08-31 09:01:49","2017-08-31 09:08:55","IP Address","d2249b85e4dadcd6","100","425","True","2017-08-31 09:08:55","R_p0evYS0uBBnUZkR","","","","","45.014801025391","-123.01559448242","anonymous","EN","Neither agree nor disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Somewhat disagree","Strongly disagree","Somewhat agree","Agree","Somewhat agree","Somewhat agree","Disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Disagree","Agree","Agree","Somewhat disagree","Somewhat agree","Agree","Neither agree nor disagree","Disagree","Agree","Strongly disagree","Somewhat agree","Somewhat disagree","Strongly agree","Somewhat disagree","Somewhat agree","Disagree","Somewhat disagree","Agree","Disagree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Somewhat disagree","Strongly disagree","Agree","Somewhat disagree","Agree","Strongly disagree","Neither agree nor disagree","Somewhat disagree","Somewhat disagree","Agree","Agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat agree","Agree","Neither agree nor disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Somewhat disagree","Agree","Agree","Male","30","White","Non-religious","Undergraduate Degree","$30,001 - $50,000","No","No","","","thanks","be67b4671350827e","3R6P78PK7KBJI9II671BBA05860TGM","3EHIMLB7F7ZBY1NBXD3WHULXXSWH8Y","12","1.60"
"2017-08-31 09:02:28","2017-08-31 09:08:57","IP Address","c858295c5bc3f22b","100","388","True","2017-08-31 09:08:58","R_2ritESgGo6mmxfR","","","","","32.520599365234","-92.106597900391","anonymous","EN","Somewhat disagree","Disagree","Disagree","Disagree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Somewhat disagree","Strongly disagree","Neither agree nor disagree","Somewhat disagree","Agree","Disagree","Neither agree nor disagree","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Agree","Neither agree nor disagree","Neither agree nor disagree","Disagree","Agree","Agree","Disagree","Agree","Agree","Somewhat disagree","Disagree","Somewhat agree","Disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Somewhat disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat disagree","Agree","Neither agree nor disagree","Agree","Disagree","Neither agree nor disagree","Somewhat disagree","Disagree","Agree","Agree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat disagree","Neither agree nor disagree","Agree","Somewhat agree","Somewhat disagree","Disagree","Agree","Neither agree nor disagree","Agree","Neither agree nor disagree","Agree","Male","27","White","Christian","Some Undergraduate Education","$30,001 - $50,000","No","No","","","","426c190c5c914f2b","3NGI5ARFTT5OM2Z8777OZDV2HEX1PQ","3EHIMLB7F7ZBY1NBXD3WHULXXSWH8Y","12","1.60"
"2017-08-31 09:03:18","2017-08-31 09:08:58","IP Address","bdbbb8c772f016d4","100","339","True","2017-08-31 09:08:58","R_vl535qpsqpi2FlD","","","","","40.641494750977","-75.227600097656","anonymous","EN","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Agree","Neither agree nor disagree","Disagree","Disagree","Somewhat agree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Somewhat disagree","Somewhat agree","Disagree","Disagree","Somewhat agree","Strongly disagree","Somewhat agree","Strongly disagree","Strongly agree","Agree","Strongly disagree","Agree","Strongly agree","Neither agree nor disagree","Disagree","Strongly agree","Neither agree nor disagree","Neither agree nor disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Strongly disagree","Agree","Neither agree nor disagree","Disagree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Strongly agree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Female","43","White","Christian","Graduate or Professional Degree","$30,001 - $50,000","Yes","No","3","8 years old","no","7be089561c19eee8","3D4CH1LGEAT0YU9481WUKAZTEZY9G3","3EHIMLB7F7ZBY1NBXD3WHULXXSWH8Y","12","1.60"
